,user_id,restaurant_id,actual_rating,recommended_rating,latitude,longitude
18290,ylCz0y57-aVG_Y9rGC6xTA,JWN22sQ7cl9KjmIk0nMbUg,4.0,3.013334637581629,36.197123422,-115.2608641942
18291,ALi-f4sN83HdCDDfwSxf6w,YNDxeeRUARbd8GRnscJSvg,4.0,4.140155108870859,36.070826228499996,-115.16289104280001
18295,os-sDQoh-hCt2Lg76z6ZUA,OzPSwxV8AH2S5KvoBTjH5Q,2.0,2.426862876687476,36.124243782,-115.2445009583
18296,WM7MFrRP-7YFuGBAJ6quRQ,v_yCY6NCwxCPIsNZR80UfQ,4.0,4.339153709395314,36.167814,-115.140447
18297,qnoXQsDOTOFwJEYXSCnHEQ,nu1GQ_Q43JqzrWMZE_dE1Q,3.0,3.989780536031717,36.1168578154,-115.17432400790001
18298,fVYJGPWqv_bFqi01JALVeQ,Ffhe2cmRyloz3CCdRGvHtA,4.0,4.15553814173116,36.11435170000001,-115.1961847
18302,IGBilULpgNHfKitLfrs7Hw,W3ia8dkoGGRYEfFg_BiyPg,2.0,2.784414358869048,36.0574675327,-115.1207419292
18303,fTWtXca0hmdjLQFvkrNDPw,EAwh1OmG6t6p3nRaZOW_AA,3.0,3.728359409146325,36.11299620000001,-115.1633962
18307,wwKQ3KG83TB3va3rUfIbTg,Qc0l8rZ3nvrcERitgxu8XA,5.0,5.0,36.1594778,-115.17122240000002
18308,lQGJcwX105k17081f6pulg,OjApDLQUPV8c_yPCg8xZog,4.0,4.004087671745552,36.0682464,-115.1785589
18312,dXIO-WFQJ8pwQ5M2STewZA,G4hjhtA_wQ-tSOGpgGlDjw,5.0,4.714599239148021,36.151742104200004,-115.1518118808
18313,cW6k2bpe_hT8i1x7h6K7lA,0WPXDs4ini3D7jpiy1Daqw,3.0,3.3960032135017983,36.1682897,-115.13913
18314,y3FcL4bLy0eLlkb0SDPnBQ,c5N-XCk-ntpyYRsYkwH7kA,4.0,4.226967902628025,36.1148779,-115.1318022
18317,CLuD87erZsfqbFpmFICNLg,Rj-7ymdw8aNZBRqGRAjR3Q,5.0,4.030456647910582,36.1275122369,-115.16886899100001
18319,yLCsv3QheMmnZJyKgDdSqg,fL-b760btOaGa85OJ9ut3w,4.0,3.9130725004960083,36.1321875,-115.1770963
18320,qHmLQQZF1GKrU6HFZqZqGA,fHM09_y3QX3n4a_bIFbk_w,4.0,3.972595210353042,36.121860270700004,-115.1689448836
18323,wXZS42D0L8hoCiSh2Krc_A,RhEvP5flF6KoPriMHmVYGg,3.0,3.3802147581923996,36.1564126328,-115.3328468966
18325,PspDTd6CrF1aUtdC_k73-w,7sPNbCx7vGAaH7SbNPZ6oA,5.0,4.2413962679940855,36.0426311,-115.1530184
18326,PKEzKWv_FktMm2mGPjwd0Q,l8HMKBbn0yUqTuTCJGdRZA,4.0,3.375733586566187,36.1062819,-115.1382058
18328,WsGViKnmbVPAAG04XZKLvQ,7sPNbCx7vGAaH7SbNPZ6oA,5.0,4.159302986830395,36.0426311,-115.1530184
18329,VspYKWl6zVM4zQL9DWLqxA,YZGSNhgTS6YeyUYoivD-Ww,4.0,3.70915298810663,36.1744156664,-115.1449056484
18330,8QKrhvVqhEkD8xo4E4s0GQ,IJGrBQyYpCBkbZx65H5J5g,4.0,4.096794130027302,36.02075794,-115.11916687120001
18331,-Fy91nyOFqPv9M_MaZ4W2g,sw0qwXeGfKEw13xUfRPm2A,4.0,4.081950838701911,36.09870770000001,-115.136795
18332,7cgRyPQGjcxFz631A39AmQ,Yq92uUpugGyJLvDtcDRunw,5.0,4.510188136384167,36.02137589999999,-115.1180729
18333,Il2l0zODB-QDOynyDjor-A,mShOJ9qFk79KnZq7E8k9hQ,3.0,2.634924253205756,36.0687375761,-115.1771344056
18334,06xIElWq6CAvmtk1xHJWNA,IB8zLlGraOg9LU7qQVLPyg,5.0,4.452310641967776,36.1268121273,-115.1747676949
18338,Ma_gwnVShENgTuhHNpAvyQ,gV63aLTQ06Nff0GzJ0tcUA,3.0,3.996249035634324,36.1144756162,-115.1948296933
18341,6mMk9hO_RAbdGMEGeg3oWQ,2weQS-RnoOBhb1KsHKyoSQ,3.0,3.667436571430175,36.1268872232,-115.16559004780001
18348,Xb4aKpOlHkp9dmgTa__Q4g,VWtT4DKxQ4YVRWT88Z5SMA,5.0,4.190852092283662,36.069821519899996,-115.22487218229999
18353,QzebJb11d4AIIVi9kCekqw,YaTlfyPieOXwHH16wzieFg,1.0,1.734861824870292,36.0334392429,-115.20722412139999
18354,WPcEBAbrPZxvCGlvH9XLsQ,po0p6NIro0cDrmKkcyPy0w,4.0,4.36806196625983,36.0605213,-115.2416664
18355,GHNkGuu0_9xL27Cq_iPvgg,YNHvFEvp9VDNwX5VhRanYQ,3.0,3.5807118010269066,36.055816820100006,-115.28128738
18360,vU8eyqx5z-g8TVmgPvRfVQ,K2_zfa7cKbg5klHJYqoWnw,2.0,2.938167301428547,36.0144588998,-115.11799944239999
18365,uAJNBvcJA2kIsGx_sSofEw,DESv2ys6SjBKA4SyDtJvxw,4.0,3.5610834300648917,36.109198342199996,-115.1519553743
18368,_ijx1PqANQVFLGNWCibdig,u9a_nThKXoF3X5E3xWgnAA,3.0,3.236176424922645,36.302559,-115.28216100000002
18369,ELcQDlf69kb-ihJfxZyL0A,H_CKS6wY2_uFWJrHhCZBMA,4.0,3.926079089243624,36.0956496542,-115.17632025389999
18371,0qIelmM4NjI5Y5b_VQI-Qg,1jpYP-JNOEYCMIzP4OlGuQ,4.0,4.397218710911159,36.1462185653,-115.24248629809999
18372,yEmeRQb4WH6NN0IAaTX_lw,c5N-XCk-ntpyYRsYkwH7kA,5.0,4.179693534302507,36.1148779,-115.1318022
18375,m4VAw2u8gHrANfXP7CW2mg,A0X1baHPgw9IiBRivu0G9g,4.0,4.266356226408726,36.157591127399996,-115.2856576831
18376,o2Or6xqxeWaE46tdzK0UGg,uGupeWqih0yIcCg8anM1PA,4.0,4.105601008971103,36.1239419536,-115.1677527961
18378,VGbw3AmOYkNgn2VkUNWCfQ,5iHctUjkQTGwEvOaBkwMRQ,3.0,3.9490572955933088,36.1673841,-115.1458384
18383,sdD7FsJOmalb1JQpgqKJhQ,7sPNbCx7vGAaH7SbNPZ6oA,4.0,4.016951604435366,36.0426311,-115.1530184
18385,48vRThjhuhiSQINQ2KV8Sw,gqdqnFg2lYeSyS20q2ZK_Q,5.0,4.5852336388095685,36.0569792,-115.2801062
18386,-2UOdDlzg7XLuUuyOrldhA,7sPNbCx7vGAaH7SbNPZ6oA,4.0,3.8375473044112423,36.0426311,-115.1530184
18387,Db80SCez0BdYaHdC0xmzoQ,e13SEvJud_vgeDR_doL4sQ,3.0,3.885318036217327,36.094254,-115.176019
18390,n_UcypOj7YW8gdR43XIUSQ,DzKl51tivGJMLiNsQqf38w,4.0,4.010539394220814,36.018286,-115.1179043
18395,Hd5h-uSjhGzSmH2GwFybXA,SFaCcwpIKjrpnT1IjzEDdg,4.0,4.1308806951849935,36.114775,-115.20699
18403,lYg8Hm2SZb74hHhF2ubzrw,k9b96JXlNewj36ddrce9Jw,5.0,4.917419967075556,36.1667834,-115.28619679999998
18409,A0wA5x2BMj-5l2sWn1hxYQ,uGupeWqih0yIcCg8anM1PA,4.0,4.37069740287034,36.1239419536,-115.1677527961
18415,JX664wf6R8G-VfA4NhrePA,dxeu5YQIzw0jOp1cSVkimg,4.0,4.206177003582098,36.1257028382,-115.1895290333
18416,N044aCKJv3G5WuvwT5AJcA,fL-b760btOaGa85OJ9ut3w,5.0,4.085531906301936,36.1321875,-115.1770963
18417,srsIW-KsmybstPTbgUpusw,rhyYT6qtMVxXcj9QKLiYpg,3.0,3.844772671632996,36.0298693,-115.2164733
18419,vZU7MwdI8beVwyY8SBQGNw,H8qpFitIesth86zqR4cwYg,3.0,3.927459458794149,36.107727,-115.176986
18423,bLbSNkLggFnqwNNzzq-Ijw,WXSsJIO_uGGSxS9qC8x1gQ,3.0,3.3322143638176858,36.11311060000001,-115.3060468
18431,UL5K2rnSYIPD1LcqPgbmDQ,iH6heFdMwPXk9GIO6PwUvA,4.0,3.8957251854919015,36.1034073873,-115.1746588804
18434,JaqcCU3nxReTW2cBLHounA,kABF0hYfAEnl166mn1zR1A,4.0,3.6347401736368736,36.0634970519,-115.24173279879999
18435,j7Ew20Kh33lFEaUXW1rGNw,iLlPXAA6NYTgWaG4DgCNEA,3.0,3.133641817243628,36.1200822503,-115.17175560049999
18441,2VABkVdFhHGMo7wAqfofGA,Kbbm6Vd5UdbP10dwjBghRw,4.0,4.051746312081482,36.0406276166,-115.1912561768
18442,pAVqbt50xx1owRsq_Q4qnA,ibFdignja_hNpgCjDYP7Ug,5.0,4.574210107330399,36.0708627333,-115.2449475957
18443,XetOgmeZKHhpiauBCK_t1w,3BCsAgo_1i4xMuTyLKMLRQ,3.0,3.9654151131952147,36.0758761,-115.1817259
18445,48vRThjhuhiSQINQ2KV8Sw,YCm7wypibp04buWh-jRRpg,3.0,3.8837253212015455,36.044068205500004,-115.244422839
18446,scQBrQJbxWZ6telqJTc6Kw,9PIC380tmNYpIC3z5cvcNA,4.0,4.521667408343111,36.126529100000006,-115.2132639
18447,Rsez5iSKBDgkqt6yU62o2A,poYsvuOmVDqF4dTnjJ780A,5.0,4.373918585967308,36.1166498731,-115.1387528644
18448,sxxL6TjvDolUE7GeWBRZrg,tMYYSWyTppDcF070Hmy-kQ,5.0,4.283676754899116,36.1517914562,-115.3327068215
18454,p8SiGbdI4cLKUesLtX4UrQ,CoyeXg8FBsS_d20QzNIy-A,5.0,4.415946327788508,36.157897,-115.153959
18455,jJDEwznWHQIaT4Z0lIFl5A,SWZ_GqiaAoc4JoUOosF0mg,4.0,4.228528612003338,36.1006924561,-115.1394493587
18457,s_JDz1gBlk8nDgwiFj9_cA,EAwh1OmG6t6p3nRaZOW_AA,4.0,3.7300237192687855,36.11299620000001,-115.1633962
18458,kjaUSiRWhR9bF9KxOMbVvg,lKq4Qsz13FDcAVgp49uukQ,3.0,3.9567447036358505,36.094448,-115.176184
18459,NhgU7RhuYYFmpkb1jlYJ6Q,GzBIAjAMHD9iVZK8BT6XMw,4.0,4.296376947297307,36.1591487,-115.15264779999998
18460,LP59kBNEHmASJZWynra29g,ewmTwsZqCHH2gvCeDKz0dw,5.0,4.920530735722959,36.238245974899996,-115.150921382
18463,sa5zd7bwBQzajQB48Y9SUw,jLxeBgWhLRbII2ACkgH1Sg,4.0,4.118065778742608,36.1444011,-115.2742894
18465,0tvCcnfJnSs55iB6mqPk3w,FvVSy2r7_zDEhZWqLgjXNQ,4.0,3.9461780265028463,36.1761018,-115.2602821
18466,hFJjawjIXxJq_d3qE1eClA,zRqi6L1u-YmmVAHjeUbGMQ,3.0,3.7506044481153378,36.0562823585,-115.2804281391
18468,CNEPJXHEpXHwMt4T4uoDFg,rioQ_p2pILNbJ4Xp5jW6-Q,4.0,4.531299567538438,36.16771660000001,-115.1383532
18470,-oA7Jp8N-3zKnNGRFb2-Yw,JpPguWEzvNATjUJ48xCj8g,5.0,4.235824614418379,36.115208074,-115.2939914167
18471,L8P5OWO1Jh4B2HLa1Fnbng,H8qpFitIesth86zqR4cwYg,4.0,3.4875885749690334,36.107727,-115.176986
18473,EgUEd1P7gdHvAgPSzwAIUQ,ItqPtxnayraXSlBS0EMOgg,4.0,4.5302906525173565,36.1669213,-115.1498378
18476,-C-l8EHSLXtZZVfUAUhsPA,LBwFjTUlDeikknOoQTXxhg,1.0,1.793473073048206,36.1456962003,-115.2426077333
18481,L8cvMZLWmM4qWTl9SkxJ8g,OdkdPXjzrSvx5XW2t4pS2A,3.0,3.882660513575093,36.16014000000001,-115.108375
18482,e1WA0YE3JpTg2Zb_lrHKQA,WyZAeMGsjUE7OToI4Jdqfw,4.0,3.1353317744375606,36.144779,-115.297331
18486,Xde3UEeqDU281Db-3NAxFA,hIUKufhwR6Ifn7bi0-phLA,5.0,4.503318726767783,36.066865,-115.27324099999998
18487,6oYSZsRlbd2Mr1Sc2UF_ew,A9qmduhmrTZxSg7uTOnzYg,4.0,3.9556754701235217,36.0860429,-115.3075275
18491,N3oNEwh0qgPqPP3Em6wJXw,dkCi6pb2tP-BPTGTgv23zw,5.0,4.232427314153998,36.1104125,-115.2067011
18492,q_GNUKJXBlMnuezCaxTNOw,D7GGjbDErdqlS48Nyilfow,5.0,4.11365359509804,36.2635452,-115.257192
18495,NhgU7RhuYYFmpkb1jlYJ6Q,SAIrNOB4PtDA4gziNCucwg,5.0,4.158186191371062,36.143924215300004,-115.1917272624
18500,QGjXoSz5ErAGJ23tEXhTAg,CoyeXg8FBsS_d20QzNIy-A,5.0,4.3970970417250825,36.157897,-115.153959
18501,K8j3LpYqWTeRPNkemMtqnQ,WETHRoXB2IbixndSlOktJA,4.0,3.7115010156509696,36.2835006714,-115.26988220209999
18505,wtNopFY2ybprzk4FuEbWJQ,pomGBqfbxcqPv14c3XH-ZQ,3.0,3.683532392350832,36.2988751854,-115.28008818629999
18506,PAzgMhSXGokkOw2CMZUI1w,lylSHoRLfD5bc_DBUvZiOQ,5.0,4.734643302787716,36.1140975952,-115.27877807620001
18508,GLp5vueztLtd8HtcvqvhBw,HSumjjzNb_gltxMe4-zd5w,3.0,3.4784305446188952,36.0306704,-115.1357418
18510,oDyEexUT09e3XhxIp0-Wxg,ugf6qjoG5h6VXR5-vpq0Qw,3.0,3.558030937570506,36.144875,-115.302719
18511,YDJt8mDMIdqYzMf2F-gNqg,rZwq4LBO0p9m9zJ2zSEKNQ,5.0,4.6433994343845395,36.0987050926,-115.2424836515
18516,cgUCtSaxZ4Mt_3k691UU2A,JcFyuyo0Rt6gDiVZ9yJ3VQ,4.0,3.9232650711339616,36.1593346922,-115.35152712899999
18517,HXtikexpDN1WYB035gFwpw,JcFyuyo0Rt6gDiVZ9yJ3VQ,5.0,4.17555770003392,36.1593346922,-115.35152712899999
18518,wc4XAA5pC3b1UgooSypHwA,BxRTF1hmGAzMzkTDsEp2gw,4.0,3.28293416094527,36.195762,-115.248815
18521,8hArQSZwt80ct7fDPn16MA,igHYkXZMLAc9UdV5VnR_AA,5.0,4.720377647188472,36.166576,-115.286232
18523,4YG3CmhBFYajaxa1L2mIRA,qUSisWf5QNIMk8aeVhwKjA,5.0,4.3196538425493785,36.2716417492,-115.2676487752
18526,pLk7GPpRVHxl4Rch8z5r_w,9PIC380tmNYpIC3z5cvcNA,5.0,4.235678663862435,36.126529100000006,-115.2132639
18529,s2o_JsABvrZVm_T03qrBUw,igHYkXZMLAc9UdV5VnR_AA,4.0,4.695610603588658,36.166576,-115.286232
18530,dIHHaoF-yyIvBFEOyEQ8Pw,wXRhRfnXaV_icpT5P8r9pg,5.0,4.310925895509386,36.1508927611,-115.3321445938
18532,qvWEXDJj5ctSuj4A5B5EvQ,dxeu5YQIzw0jOp1cSVkimg,4.0,4.192196159479342,36.1257028382,-115.1895290333
18533,8DEyKVyplnOcSKx39vatbg,DNSDAtD6uxQkoZkQe2v4ew,5.0,4.561125795218275,36.0979515,-115.2977879
18537,6TSQGF2-pSITBb9aXVCNAA,IOEGLxXwCNiq4P-U359D7Q,5.0,4.3766542486726365,36.1385152,-115.2843553
18540,WaAOt_eG0_-yLpG3fI--3g,iSC_NslJHJTtwoaKn6kggw,4.0,3.7771977364567775,36.1266054982,-115.27916825209999
18541,bvryrBoqfM_LDEN1boxjBg,_kb6GT4qawjwq47OsQ52xw,3.0,2.7559122723557774,36.117064,-115.171177
18546,Jbd1x8jj3EgOkQMZ3RImKw,2OJrznHaA4Gz_KYbQnAuzQ,4.0,3.5702018592953815,36.1254066954,-115.19594139120001
18547,d8KR5c1ievS0C53h4fhEeQ,EnCIojgP5KTr1leaysFE3A,4.0,4.18024762098877,36.1518972,-115.1525341
18548,F3m_Zh406V8GBShYuZtsuA,qsJkjQoM3Hdg6Gtqp2S9_w,3.0,3.685653738947551,36.1471526137,-115.2999764308
18552,eDdQbUwwkoE_TZeqQ_1NNA,w5ecDANc8JSPntIWtJBdwg,4.0,4.166610881734886,36.1144314,-115.2781167
18553,p2lzjUMFdYAx77KNVkZSfA,wX1ORSDKPkA5ftE7F6UONw,4.0,4.142666947809283,36.1714234,-115.2452456
18554,1DLvCQ0vQ87BPp3iqYgRZQ,SwAZBCyFtVo_8vkRbJhdkA,5.0,4.608804052106807,36.109303,-115.15447
18555,yxtwZzmnCYiMatSeT65rAA,7wHLFohwCw8l6WS-feLjeg,5.0,4.617596878438439,36.1229130301,-115.2799369767
18557,uU2B1vrqkpWJI30xoooabw,KDdu9HDswaJYExaGDuzRjQ,3.0,2.692331200786424,36.2776503,-115.2871386
18562,J4LGq7xYlHDfbfHbwbyK8Q,7dHYudt6OOIjiaxkSvv3lQ,5.0,4.556610809358199,36.1448187,-115.1805739
18564,Jt9NqGyuZkBsDp3sjYFe4g,Y-S2LhHefBdnX8VP5Bh_JA,3.0,2.9929891529901287,36.091726,-115.176646
18565,g8_8roieVRwGJVTpNOgbYw,pCVQq3jzfrT2CNHAIMMy0g,2.0,2.359983109504802,36.2418051,-115.2353127
18569,-4JDJeFS0YAYSiSvIshGLQ,FLlupvZjaiPw42Rj8sUFfQ,3.0,3.1200847227242328,36.124188200000006,-115.13518390000002
18573,m1sSPlJi_z1_mCxcN8jZqw,7BZ2NdkysVLgWScSEvhILQ,5.0,5.0,36.166666,-115.13440459999998
18574,_HcaC3P9pAB3sYr8bIXKOw,zsQk990PubOHjr1YcLkQFw,4.0,3.250803165095056,36.1265771332,-115.2195137078
18575,cImvLb3Wvd5EZ8SRjKAPsw,MMvrkQsrZJviAz2sLd_voQ,3.0,3.3289919657366744,36.1257691617,-115.21134929459998
18576,doGsaahbqD7ePHP19UsDsg,JcFyuyo0Rt6gDiVZ9yJ3VQ,4.0,4.060199409114135,36.1593346922,-115.35152712899999
18577,uwRd0buZlfjPWbmNK7kGhQ,OVTY-NpcTA7iXbMQmusv3A,3.0,3.72353105807314,36.15955200000001,-115.33191399999998
18582,bLbSNkLggFnqwNNzzq-Ijw,SgSVJWgMwFteYyz4OlHu9Q,3.0,3.7217492379222534,36.1422543574,-115.2794232783
18584,ImnJ5KKaWWNjj1E9kEArmQ,r05kbKriZ3Z56Nre1WQIDg,4.0,3.9663917431725766,36.164213,-115.14664
18586,lsZlV02ZdqEzR-qILdT7Cw,IU55VgrpLzVKo9sXWbTn3Q,3.0,3.435396757821107,36.2406193,-115.1164485
18587,oFlxLe2fkuoKCSDtx64wHQ,7IkSGKKiWhfkXQBCT8EOgA,5.0,4.352003814118421,36.0554519,-115.2519887
18592,0FMte0z-repSVWSJ_BaQTg,SmkGXa3XVZTXV04IcBkwLg,4.0,3.1342007340164977,36.1590906,-115.1721079
18594,ROMD11t9rLV-FuNJPRoY1g,tCYAxj5_pV4RnDpe3_5VpA,4.0,4.893226704630682,36.219511241599996,-115.3255732442
18596,Ad-v2Z4vvuzxZxbpywIm0A,u1RQFcA4Br_peVRh_WBOsQ,4.0,4.271363489418962,36.02026367190001,-115.116973877
18597,bkcWR-bVxx4wjRkjZdUfNQ,tMdgY7Ou4k3bYZZulJCiuQ,5.0,4.611212688672403,36.1619276,-115.1346287
18600,6CvJFjJQRZG64-2yPGb-_w,2weQS-RnoOBhb1KsHKyoSQ,5.0,4.2808392779159234,36.1268872232,-115.16559004780001
18602,8S-aVqU-DPMKnmg-sGttRw,sqRX-XLlhx4rs2c1TpBf8A,5.0,4.45160585589372,36.127033,-115.210028
18604,93B4ayOGLg7Kx2T9Oul1DA,uuaH1UNcqcV-alT6nh42WA,4.0,4.217104587241395,36.2397761,-115.196633
18605,WlhETinld_UJHcFp6F8C0Q,ZW5ReCY3B9_TekUYWhr7HA,4.0,3.74775262585194,36.158588,-115.236766
18608,eJZZWZ1eMXyjXkz4X2stPw,2iTsRqUsPGRH1li1WVRvKQ,5.0,4.7055532534686995,36.1678783157,-115.1406404749
18610,E_Ts8j758tpiAZknHR7k4g,TL5Dtfnf-5hYG13lBF9N2A,3.0,2.9637772667241986,36.1351505654,-115.1521913732
18611,QH9i-p3cvlI8G18PE4aVkA,nJcyfIRGbI31EGLzillWYg,3.0,3.218504117111948,36.137112229,-115.1633105054
18614,aD263WOD4RShoqgvVhcKqQ,uGupeWqih0yIcCg8anM1PA,5.0,4.086318062463387,36.1239419536,-115.1677527961
18615,IPlLcdNG426qOopHH4EwkQ,NnoJ7MBgV_F-bv7FA_X_BA,4.0,3.6182600160495024,36.1718771,-115.1156174
18616,QzebJb11d4AIIVi9kCekqw,6MIWAI3CX2HfGZhmWPHcDw,2.0,2.7502264518515087,36.0162554,-115.1187329
18620,C8HJdSggJI_MC58vTDBE3g,FZQ3O3sxICy1HaJLhPbGYA,4.0,4.849839201410162,36.06959970000001,-115.17225790000002
18621,ewDNa_FRoG71UFm56eTGkw,DVJkxZkLKS76Khb2y6XA6A,4.0,3.4973597140904533,36.0161317,-115.1195258
18622,P3adlfsGSEpijivP_TgiUg,nVAJZ6BJ9PPlxDXn976R6A,4.0,4.131793422048118,36.1013195,-115.1821862
18624,NjNJ1JLnMlOfnDI6Oz6Qew,fL-b760btOaGa85OJ9ut3w,5.0,4.3942182613557765,36.1321875,-115.1770963
18628,U4ERp63gvcIeOis8UdtxvA,hZAxcfDnLOkFY6G5ofI2RQ,5.0,4.4326203329222125,36.1585388,-115.16635890000002
18630,TdYKJgSgY2GF_YJnwsi5yQ,IhNASEZ3XnBHmuuVnWdIwA,5.0,4.374174980494868,36.0542269,-115.2424074
18636,JB4_tH5U_oN7Xl3MA4aeHw,ow5ku7hfMqU94mylTd3WlQ,5.0,4.235875640845566,36.1604696,-115.2898892
18638,eZZyuJDouIg4p-GYB3PV_A,2hyciWHsqnbqdEkUvO3KuQ,3.0,3.9418531326885096,36.126151,-115.205974
18640,_pMzR6yoPbU98t-NH8TZ3w,saQQmDQQJ14BVkm_sg53UA,4.0,4.2180072836813345,36.1231920415,-115.27989204120001
18642,KykUsR7VgyCna2OTMW-eSQ,oUX2bYbqjqST-urKbOHG6w,5.0,4.759903724038674,36.0481653646,-115.2442547161
18649,SVH0qJBvYGLxrt6YuUdyyw,UK2Onb024Azao0DrTHSvhg,5.0,4.4523600769101535,36.0148375673,-115.1712629619
18650,HkVnslspLbmATUzBs3ZdKQ,dkCi6pb2tP-BPTGTgv23zw,5.0,4.741836154520547,36.1104125,-115.2067011
18651,SoiacX2r2mvHqIh3GgRMUw,0EgYXYjt2XJL4hlsKnzrcw,4.0,4.4846924413919895,36.16574110000001,-115.1329505
18652,1aruOVWpIVWDC-6r6XadVQ,eZcCFV-8X91ZSnmB9807bw,3.0,3.459666642518016,36.164628275300004,-115.2892069902
18655,P6_r7O8zEjnxTSBkS6WYfg,rOqY1Vj8sQ6kL9XLVQRslw,4.0,3.609308866106205,36.0135567884,-115.118334889
18659,YJNVwDdzwjwhptzh9y2vBg,c_iQzwsTDYraPvHSKz88QA,3.0,3.0535480548522766,36.1118765818,-115.1725530624
18661,wCJ_A_7qM2F1t0tYSiSiCA,nu1GQ_Q43JqzrWMZE_dE1Q,5.0,4.103870713843967,36.1168578154,-115.17432400790001
18662,bR8kQ8nSrH1ZkDPW3F-pTQ,il0h5UFgcLiqEw8C6OOmtQ,5.0,4.8631820905973155,36.0992176,-115.1096599
18663,2ZAGNRs2kmUk1H2BOW_3OA,ghVhlFpNhfBwWDFGSlt2JA,4.0,4.213538965908759,36.1259263543,-115.21183695239999
18664,njUgJcn8ZN0BdZdNEswRwA,tcclqqE4T8XbgS-02vsl6A,5.0,4.350691271422692,36.165905,-115.1534146
18666,ft_9ozzYH6c_wnHisZiOWg,SsN-SaGGkJn2Qm-jSDQ4aQ,3.0,3.6697647007652496,36.1189640942,-115.1757904887
18667,1O638BDK_fWuxgTVJwff-A,4JNXUYY8wbaaDmk3BPzlWw,4.0,4.203189578251955,36.112859,-115.172434
18669,OIa6ptM1qUts5arovQUAFQ,DHUAQ4pzH9KKzGZDm1jZLg,4.0,3.2520426132390217,36.1252910295,-115.24575038530001
18670,S5gjc86AhOZPWcD0czN5IA,oauECSQhZKNfQz12Gjdk7Q,4.0,3.572314708421837,36.1148225492,-115.200800453
18671,Gab1_sLsjJLAJojoFd-d-g,8Qs6f026h6sU6MAzL7JJjg,3.0,3.4634773508406447,36.1145891,-115.3075135
18674,OMLeUNVXbwG7SRtv4AHV-Q,hojZyJk1Wf2UE2CpG7cgIg,4.0,3.9764149682783154,36.011077880900004,-115.11932373049999
18677,jVsWBaVdvVYT9mMYvM0Zjg,E_jLyf_YuGgMP_rw8tvNSA,5.0,4.134989647943414,36.10647700000001,-115.2980657
18680,jX7n6KfNZ22kBh6AHhxRbA,2OJrznHaA4Gz_KYbQnAuzQ,5.0,4.220600955782302,36.1254066954,-115.19594139120001
18683,G0hKae1fj3M3CGz7EpTqEQ,p5rpYtxS5xPQjt3MXYVEwA,5.0,4.588303976532627,36.026212,-115.1193405
18688,VFr6lODPXmakSm4BFebKww,9PIC380tmNYpIC3z5cvcNA,5.0,4.250094480887194,36.126529100000006,-115.2132639
18690,KQ9TbTOBwC5PTX0HXq1Tng,Z0kPVmXzo2rLEJwdothOWw,2.0,2.7554949774266992,36.138855,-115.13788999999998
18698,pqpNykuboTkUZs52MxZrQQ,41Kbugm-qmIQTt7unkALYQ,4.0,4.249488214945019,36.171235,-115.144061
18699,v3fFpEtBOD787utMa2LxrQ,8lZtLSeJVg28Gb75iklmmQ,3.0,3.6285499480662193,36.1604696,-115.28988909999998
18700,FcWu03iLuGYGHbFXO556pA,po0p6NIro0cDrmKkcyPy0w,5.0,4.437966540738273,36.0605213,-115.2416664
18705,8DEyKVyplnOcSKx39vatbg,A0X1baHPgw9IiBRivu0G9g,5.0,4.316746997280445,36.157591127399996,-115.2856576831
18707,iRuVZPnyeBpPeLBNZNFtjg,5pxRAyPz1PrW2amW7yYaxA,3.0,2.691372506348973,36.1155493408,-115.29829535629999
18714,HEaplFuRQF9ztUpAvr1bgA,SAIrNOB4PtDA4gziNCucwg,4.0,4.420693680540697,36.143924215300004,-115.1917272624
18715,_UUmslYG8Y-IYFf8rHl0Ww,IhNASEZ3XnBHmuuVnWdIwA,5.0,4.978862356622511,36.0542269,-115.2424074
18722,oT5ZcKhH3mVvqAt8__hHQw,FMnH5WIRLyexBYMBUUnDxQ,4.0,3.664091679425183,36.156348,-115.334471
18723,C2C0GPKvzWWnP57Os9eQ0w,wWuGa3OOQJro_XGe-GKBXA,5.0,4.2479281366476975,36.1266230217,-115.20996282739999
18724,wi0d3o8tU6ahnUllJ3332w,R_z9LFtqbBB9pANO530w9w,4.0,4.403764929755599,36.071659,-115.298479
18725,Z128ihQea7BLPh2T9q9sKA,2iTsRqUsPGRH1li1WVRvKQ,4.0,4.344393124564778,36.1678783157,-115.1406404749
18726,Ryxj0u0AW3mRsRypdYli2A,LkMtMHVetws5_7QfRjPtlg,3.0,3.77860233496326,36.1362575,-115.15125259999998
18727,tH0uKD-vNwMoEc3Xk3Cbdg,2iTsRqUsPGRH1li1WVRvKQ,5.0,4.3182794218112495,36.1678783157,-115.1406404749
18728,GtlJdFFhMEfRoxnuoDVgHg,gO_z_5FQVHLCiJjOsfE1fg,5.0,4.169039246712473,36.156898362199996,-115.2919117492
18732,U4INQZOPSUaj8hMjLlZ3KA,ItqPtxnayraXSlBS0EMOgg,4.0,4.1131544480843445,36.1669213,-115.1498378
18733,R9TIWPBlMuzzWgYXZBnAlg,z5J9U_HU4iVLwaCH6rdC2w,3.0,2.6640368660288667,36.196409,-115.2402771
18737,LPSNKZWCOweiPHNiJgafng,WmLTIN4qzZ8SjpPxsPH27Q,4.0,4.342865241390234,36.19739439999999,-115.2579239
